date,equity,benchmark_equity,drawdown,state
2005-02-25,97506.34,30985.33,-0.0031,ON
2005-02-28,95579.11,30781.19,-0.0228,ON
2005-03-01,97005.39,30934.3,-0.0082,ON
2005-03-02,96861.25,30918.98,-0.0097,ON
2005-03-03,96981.3,30931.75,-0.0084,ON
2005-03-04,100605.47,31317.06,0.0,ON
2005-03-07,100753.0,31332.37,0.0,ON
2005-03-08,99620.5,31214.97,-0.0112,ON
2005-03-09,96298.03,30867.95,-0.0442,ON
2005-03-10,96942.86,30936.85,-0.0378,ON
2005-03-11,94903.98,30719.97,-0.0581,ON
2005-03-14,96677.54,30911.33,-0.0405,ON
2005-03-15,94283.4,30656.17,-0.0642,ON
2005-03-16,91881.97,30395.89,-0.088,ON
2005-03-17,92437.35,30457.13,-0.0825,ON
2005-03-18,91614.01,30366.71,-0.0907,ON
2005-03-21,90593.81,30253.99,-0.1008,ON
2005-03-22,87832.29,29946.58,-0.1282,ON
2005-03-23,88057.67,29972.2,-0.126,ON
2005-03-24,88373.88,30008.07,-0.1229,ON
2005-03-28,88758.57,30051.61,-0.119,ON
2005-03-29,86988.11,29851.8,-0.1366,ON
2005-03-30,90683.19,30274.48,-0.0999,ON
2005-03-31,90176.67,30218.12,-0.105,ON
2005-04-01,88961.12,30082.34,-0.117,ON
2005-04-04,89415.75,30133.58,-0.1125,ON
2005-04-05,90692.69,30277.03,-0.0999,ON
2005-04-06,91636.58,30382.07,-0.0905,ON
2005-04-07,93120.08,30546.02,-0.0758,ON
2005-04-08,90214.99,30228.37,-0.1046,ON
2005-04-11,90421.3,30251.41,-0.1025,ON
2005-04-12,91822.65,30407.69,-0.0886,ON
2005-04-13,88573.65,30049.04,-0.1209,ON
2005-04-14,85107.71,29657.1,-0.1553,ON
2005-04-15,81534.96,29242.11,-0.1907,ON
2005-04-18,82284.86,29331.76,-0.1833,ON
2005-04-19,84246.87,29564.88,-0.1638,ON
2005-04-20,80721.01,29152.44,-0.1988,ON
2005-04-21,85423.87,29718.59,-0.1521,ON
2005-04-22,84451.85,29605.87,-0.1618,ON
2005-04-25,86117.98,29800.56,-0.1453,ON
2005-04-26,83608.31,29511.08,-0.1702,ON
2005-04-27,84588.22,29626.37,-0.1604,ON
2005-04-28,81406.52,29254.91,-0.192,ON
2005-04-29,84721.19,29651.98,-0.1591,ON
2005-05-02,86148.47,29818.49,-0.145,ON
2005-05-03,86592.57,29869.73,-0.1405,ON
2005-05-04,88597.74,30100.29,-0.1206,ON
2005-05-05,88507.19,30090.03,-0.1215,ON
2005-05-06,87670.75,29995.24,-0.1298,ON
2005-05-09,89310.59,30182.26,-0.1136,ON
2005-05-10,86536.22,29869.73,-0.1411,ON
2005-05-11,87961.15,30033.68,-0.127,ON
2005-05-12,85057.64,29703.22,-0.1558,ON
2005-05-13,84551.31,29644.28,-0.1608,ON
2005-05-16,86918.72,29920.95,-0.1373,ON
2005-05-17,88660.2,30120.78,-0.12,ON
2005-05-18,91397.33,30430.75,-0.0929,ON
2005-05-19,92551.45,30558.84,-0.0814,ON
2005-05-20,92155.79,30515.29,-0.0853,ON
2005-05-23,93687.48,30684.35,-0.0701,ON
2005-05-24,93030.42,30612.62,-0.0766,ON
2005-05-25,92820.32,30589.57,-0.0787,ON
2005-05-26,94312.76,30753.52,-0.0639,ON
2005-05-27,94784.22,30804.76,-0.0592,ON
2005-05-31,92963.23,30607.49,-0.0773,ON
2005-06-01,95344.28,30868.81,-0.0537,ON
2005-06-02,95961.49,30935.42,-0.0476,ON
2005-06-03,94507.05,30779.13,-0.062,ON
2005-06-06,94247.51,30750.95,-0.0646,ON
2005-06-07,94459.66,30774.02,-0.0625,ON
2005-06-08,93940.56,30717.65,-0.0676,ON
2005-06-09,95280.28,30863.67,-0.0543,ON
2005-06-10,94616.01,30791.95,-0.0609,ON
2005-06-13,95513.27,30889.29,-0.052,ON
2005-06-14,96178.69,30961.02,-0.0454,ON
2005-06-15,96727.77,31019.94,-0.04,ON
2005-06-16,97470.71,31099.36,-0.0326,ON
2005-06-17,98554.25,31214.6,-0.0218,ON
2005-06-20,98651.57,31224.87,-0.0209,ON
2005-06-21,98822.23,31242.87,-0.0192,ON
2005-06-22,99066.31,31268.6,-0.0167,ON
2005-06-23,94885.92,30828.77,-0.0582,ON
2005-06-24,92796.02,30602.44,-0.079,ON
2005-06-27,93193.78,30646.16,-0.075,ON
2005-06-28,95540.23,30903.37,-0.0517,ON
2005-06-29,94776.92,30821.07,-0.0593,ON
2005-06-30,93234.53,30653.87,-0.0746,ON
2005-07-01,94055.97,30743.9,-0.0665,ON
2005-07-05,96322.17,30990.81,-0.044,ON
2005-07-06,93899.9,30731.03,-0.068,ON
2005-07-07,95008.08,30851.93,-0.057,ON
2005-07-08,98263.44,31204.3,-0.0247,ON
2005-07-11,99769.89,31363.76,-0.0098,ON
2005-07-12,100555.37,31446.07,-0.002,ON
2005-07-13,100974.92,31489.8,0.0,ON
2005-07-14,102162.57,31613.26,0.0,ON
2005-07-15,101987.92,31595.24,-0.0017,ON
2005-07-18,100767.43,31469.21,-0.0137,ON
2005-07-19,102422.92,31641.54,0.0,ON
2005-07-20,103471.94,31749.57,0.0,ON
2005-07-21,101661.42,31564.39,-0.0175,ON
2005-07-22,103699.24,31775.29,0.0,ON
2005-07-25,102817.95,31685.28,-0.0085,ON
2005-07-26,103193.52,31723.86,-0.0049,ON
2005-07-27,104322.98,31839.6,0.0,ON
2005-07-28,106294.86,32040.21,0.0,ON
2005-07-29,104170.27,31826.73,-0.02,ON
2005-08-01,103943.03,31803.59,-0.0221,ON
2005-08-02,105809.02,31993.91,-0.0046,ON
2005-08-03,106651.32,32078.8,0.0,ON
2005-08-04,104085.76,31821.58,-0.0241,ON
2005-08-05,101965.88,31605.54,-0.0439,ON
2005-08-08,101393.24,31546.38,-0.0493,ON
2005-08-09,103228.41,31736.7,-0.0321,ON
2005-08-10,103077.95,31721.28,-0.0335,ON
2005-08-11,104306.5,31847.31,-0.022,ON
2005-08-12,102385.79,31651.83,-0.04,ON
2005-08-15,104282.77,31847.31,-0.0222,ON
2005-08-16,100215.02,31433.22,-0.0603,ON
2005-08-17,100190.17,31430.62,-0.0606,ON
2005-08-18,100165.75,31428.07,-0.0608,ON
2005-08-19,100854.25,31500.08,-0.0544,ON
2005-08-22,100854.25,31500.08,-0.0544,ON
2005-08-23,100286.15,31440.93,-0.0597,ON
2005-08-24,97603.34,31160.57,-0.0848,ON
2005-08-25,98666.84,31273.74,-0.0749,ON
2005-08-26,96646.25,31060.26,-0.0938,ON
2005-08-29,98879.18,31299.47,-0.0729,ON
2005-08-30,97318.91,31134.84,-0.0875,ON
2005-08-31,101009.16,31528.37,-0.0529,ON
2005-09-01,100786.73,31505.23,-0.055,ON
2005-09-02,100243.67,31448.64,-0.0601,ON
2005-09-06,103760.75,31816.44,-0.0271,ON
2005-09-07,104289.43,31870.47,-0.0221,ON
2005-09-08,103254.01,31765.0,-0.0319,ON
2005-09-09,106013.13,32047.94,-0.006,ON
2005-09-12,105374.95,31983.63,-0.012,ON
2005-09-13,103620.86,31806.16,-0.0284,ON
2005-09-14,102489.61,31690.42,-0.039,ON
2005-09-15,102339.78,31674.98,-0.0404,ON
2005-09-16,104523.12,31900.23,-0.02,ON
2005-09-19,103482.14,31794.33,-0.0297,ON
2005-09-20,100859.05,31525.68,-0.0543,ON
2005-09-21,98032.87,31231.22,-0.0808,ON
2005-09-22,99078.74,31342.29,-0.071,ON
2005-09-23,99323.67,31368.11,-0.0687,ON
2005-09-26,99667.24,31404.28,-0.0655,ON
2005-09-27,99593.44,31396.53,-0.0662,ON
2005-09-28,99888.4,31427.53,-0.0634,ON
2005-09-29,102326.67,31683.24,-0.0405,ON
2005-09-30,103277.7,31781.4,-0.0316,ON
2005-10-03,102169.77,31667.75,-0.042,ON
2005-10-04,98719.63,31311.29,-0.0744,ON
2005-10-05,94835.2,30900.61,-0.1108,ON
2005-10-06,93812.38,30789.52,-0.1204,ON
2005-10-07,94780.44,30895.43,-0.1113,ON
2005-10-10,92379.39,30634.54,-0.1338,ON
2005-10-11,91982.19,30590.63,-0.1375,ON
2005-10-12,89815.33,30350.42,-0.1579,ON
2005-10-13,89654.74,30332.33,-0.1594,ON
2005-10-14,92494.88,30652.63,-0.1327,ON
2005-10-17,93523.81,30766.29,-0.1231,ON
2005-10-18,90485.06,30433.07,-0.1516,ON
2005-10-19,95000.94,30939.35,-0.1092,ON
2005-10-20,89980.27,30394.32,-0.1563,ON
2005-10-21,91035.56,30513.14,-0.1464,ON
2005-10-24,95266.43,30985.84,-0.1067,ON
2005-10-25,94694.64,30923.84,-0.1121,ON
2005-10-26,93864.11,30833.44,-0.1199,ON
2005-10-27,90868.15,30505.39,-0.148,ON
2005-10-28,94792.25,30944.51,-0.1112,ON
2005-10-31,95575.45,31029.73,-0.1039,ON
2005-11-01,96434.93,31122.75,-0.0958,ON
2005-11-02,99460.18,31448.2,-0.0674,ON
2005-11-03,100734.52,31582.51,-0.0555,ON
2005-11-04,100339.11,31541.18,-0.0592,ON
2005-11-07,100634.86,31572.17,-0.0564,ON
2005-11-08,100634.86,31572.17,-0.0564,ON
2005-11-09,101030.14,31613.51,-0.0527,ON
2005-11-10,103382.75,31858.9,-0.0306,ON
2005-11-11,104438.85,31967.38,-0.0207,ON
2005-11-14,104261.53,31949.29,-0.0224,ON
2005-11-15,103123.55,31833.05,-0.0331,ON
2005-11-16,103751.3,31897.64,-0.0272,ON
2005-11-17,106649.82,32194.69,-0.0,ON
2005-11-18,107907.56,32321.25,0.0,ON
2005-11-21,109537.52,32483.99,0.0,ON
2005-11-22,110948.6,32623.47,0.0,ON
2005-11-23,112872.32,32812.03,0.0,ON
2005-11-25,113138.87,32837.85,0.0,ON
2005-11-28,110736.16,32605.4,-0.0212,ON
2005-11-29,110367.61,32569.22,-0.0245,ON
2005-11-30,108581.92,32393.57,-0.0403,ON
2005-12-01,111906.7,32724.2,-0.0109,ON
2005-12-02,112330.61,32765.52,-0.0071,ON
2005-12-05,111613.41,32695.79,-0.0135,ON
2005-12-06,112248.25,32757.78,-0.0079,ON
2005-12-07,110283.28,32566.63,-0.0252,ON
2005-12-08,110073.42,32545.98,-0.0271,ON
2005-12-09,110938.35,32631.22,-0.0194,ON
2005-12-12,111254.42,32662.21,-0.0167,ON
2005-12-13,113524.45,32884.36,0.0,ON
2005-12-14,114861.87,33013.49,0.0,ON
2005-12-15,113864.46,32917.94,-0.0087,ON
2005-12-16,112764.91,32811.98,-0.0183,ON
2005-12-19,111024.83,32643.2,-0.0334,ON
2005-12-20,111342.84,32674.37,-0.0306,ON
2005-12-21,111873.6,32726.29,-0.026,ON
2005-12-22,113631.24,32897.67,-0.0107,ON
2005-12-23,113819.6,32915.85,-0.0091,ON
2005-12-27,110344.73,32580.88,-0.0393,ON
2005-12-28,111083.36,32653.58,-0.0329,ON
2005-12-29,109599.32,32508.17,-0.0458,ON
2005-12-30,107813.35,32331.59,-0.0614,ON
2006-01-03,113502.35,32900.27,-0.0118,ON
2006-01-04,115114.83,33056.07,0.0,ON
2006-01-05,115331.9,33076.85,0.0,ON
2006-01-06,118211.18,33352.1,0.0,ON
2006-01-09,119122.28,33437.79,0.0,ON
2006-01-10,119483.01,33471.54,0.0,ON
2006-01-11,120623.17,33578.01,0.0,ON
2006-01-12,119195.97,33445.58,-0.0118,ON
2006-01-13,118862.77,33414.41,-0.0146,ON
2006-01-17,117892.89,33323.53,-0.0226,ON
2006-01-18,116487.38,33191.1,-0.0343,ON
2006-01-19,117826.99,33318.34,-0.0232,ON
2006-01-20,111380.72,32710.72,-0.0766,ON
2006-01-23,112574.41,32827.58,-0.0667,ON
2006-01-24,112921.41,32861.31,-0.0638,ON
2006-01-25,113216.05,32889.89,-0.0614,ON
2006-01-26,115093.1,33071.65,-0.0458,ON
2006-01-27,118292.02,33378.05,-0.0193,ON
2006-01-30,118016.09,33352.1,-0.0216,ON
2006-01-31,115424.82,33108.0,-0.0431,ON
2006-02-01,117841.85,33339.1,-0.0231,ON
2006-02-02,113739.43,32952.22,-0.0571,ON
2006-02-03,112045.27,32788.61,-0.0711,ON
2006-02-06,112923.69,32874.3,-0.0638,ON
2006-02-07,109926.6,32583.46,-0.0887,ON
2006-02-08,112922.78,32879.49,-0.0638,ON
2006-02-09,112360.94,32824.96,-0.0685,ON
2006-02-10,112974.32,32884.69,-0.0634,ON
2006-02-13,112358.71,32824.96,-0.0685,ON
2006-02-14,115931.92,33172.93,-0.0389,ON
2006-02-15,117157.07,33289.78,-0.0287,ON
2006-02-16,119788.9,33539.06,-0.0069,ON
2006-02-17,118815.1,33448.17,-0.015,ON
2006-02-21,117929.74,33365.09,-0.0223,ON
2006-02-22,120077.17,33567.61,-0.0045,ON
2006-02-23,119547.65,33518.27,-0.0089,ON
2006-02-24,120464.7,33603.98,-0.0013,ON
2006-02-27,120604.39,33616.97,-0.0002,ON
2006-02-28,117166.59,33297.55,-0.0287,ON
2006-03-01,120291.59,33593.58,-0.0027,ON
2006-03-02,120263.72,33590.99,-0.003,ON
2006-03-03,118590.38,33435.19,-0.0169,ON
2006-03-06,116960.27,33282.0,-0.0304,ON
2006-03-07,116412.66,33230.05,-0.0349,ON
2006-03-08,117149.48,33300.16,-0.0288,ON
2006-03-09,114792.6,33076.85,-0.0483,ON
2006-03-10,118063.91,33391.05,-0.0212,ON
2006-03-13,118725.02,33453.37,-0.0157,ON
2006-03-14,122457.23,33803.92,0.0,ON
2006-03-15,124094.1,33954.54,0.0,ON
2006-03-16,124862.77,34024.64,0.0,ON
2006-03-17,125175.63,34053.06,0.0,ON
2006-03-20,124571.94,33998.32,-0.0048,ON
2006-03-21,122221.94,33784.53,-0.0236,ON
2006-03-22,124457.3,33990.5,-0.0057,ON
2006-03-23,123684.13,33920.11,-0.0119,ON
2006-03-24,123969.21,33946.17,-0.0096,ON
2006-03-27,123426.62,33896.64,-0.014,ON
2006-03-28,121148.26,33688.08,-0.0322,ON
2006-03-29,123426.52,33899.25,-0.014,ON
2006-03-30,122771.58,33839.29,-0.0192,ON
2006-03-31,122856.7,33847.11,-0.0185,ON
2006-04-03,122572.63,33821.02,-0.0208,ON
2006-04-04,124925.4,34037.42,-0.002,ON
2006-04-05,126217.03,34154.73,0.0,ON
2006-04-06,125812.45,34118.23,-0.0032,ON
2006-04-07,121976.6,33771.5,-0.0336,ON
2006-04-10,122541.63,33823.64,-0.0291,ON
2006-04-11,119424.64,33536.86,-0.0538,ON
2006-04-12,120093.25,33599.45,-0.0485,ON
2006-04-13,119618.05,33555.13,-0.0523,ON
2006-04-17,119478.52,33542.08,-0.0534,ON
2006-04-18,125161.76,34073.91,-0.0084,ON
2006-04-19,125879.97,34139.09,-0.0027,ON
2006-04-20,126399.2,34186.03,0.0,ON
2006-04-21,126456.89,34191.23,0.0,ON
2006-04-24,125762.68,34128.66,-0.0055,ON
2006-04-25,124206.42,33987.89,-0.0178,ON
2006-04-26,124292.06,33995.7,-0.0171,ON
2006-04-27,126093.66,34159.95,-0.0029,ON
2006-04-28,127363.9,34274.66,0.0,ON
2006-05-01,124254.06,33995.7,-0.0244,ON
2006-05-02,127055.7,34251.21,-0.0024,ON
2006-05-03,125633.96,34123.45,-0.0136,ON
2006-05-04,126987.24,34245.97,-0.003,ON
2006-05-05,130351.37,34548.39,0.0,ON
2006-05-08,129879.21,34506.67,-0.0036,ON
2006-05-09,130644.73,34574.47,0.0,ON
2006-05-10,130437.79,34556.21,-0.0016,ON
2006-05-11,125714.31,34139.09,-0.0377,ON
2006-05-12,120789.52,33693.3,-0.0754,ON
2006-05-15,121518.5,33761.08,-0.0699,ON
2006-05-16,120983.44,33711.53,-0.074,ON
2006-05-17,114078.75,33070.21,-0.1268,ON
2006-05-18,112352.01,32903.35,-0.14,ON
2006-05-19,114728.88,33135.38,-0.1218,ON
2006-05-22,112102.21,32882.51,-0.1419,ON
2006-05-23,109542.44,32632.22,-0.1615,ON
2006-05-24,112167.85,32892.92,-0.1414,ON
2006-05-25,116328.53,33299.63,-0.1096,ON
2006-05-26,118104.47,33469.08,-0.096,ON
2006-05-30,111812.06,32874.69,-0.1442,ON
2006-05-31,115562.72,33242.28,-0.1154,ON
2006-06-01,118879.78,33560.34,-0.0901,ON
2006-06-02,119627.8,33630.72,-0.0843,ON
2006-06-05,114397.54,33140.6,-0.1244,ON
2006-06-06,113560.58,33059.78,-0.1308,ON
2006-06-07,111008.3,32812.11,-0.1503,ON
2006-06-08,110717.28,32783.43,-0.1525,ON
2006-06-09,109660.81,32679.16,-0.1606,ON
2006-06-12,106091.39,32324.59,-0.1879,ON
2006-06-13,102395.09,31949.19,-0.2162,ON
2006-06-14,104776.32,32196.85,-0.198,ON
2006-06-15,111444.73,32879.9,-0.147,ON
2006-06-16,109008.33,32640.29,-0.1656,ON
2006-06-19,106437.28,32383.68,-0.1853,ON
2006-06-20,107521.62,32493.65,-0.177,ON
2006-06-21,109913.19,32734.56,-0.1587,ON
2006-06-22,108462.32,32590.53,-0.1698,ON
2006-06-23,108410.14,32585.3,-0.1702,ON
2006-06-26,109847.64,32729.33,-0.1592,ON
2006-06-27,107000.05,32446.51,-0.181,ON
2006-06-28,109176.18,32666.48,-0.1643,ON
2006-06-29,115792.52,33326.37,-0.1137,ON
2006-06-30,115819.68,33328.97,-0.1135,ON
2006-07-03,117239.21,33465.14,-0.1026,ON
2006-07-05,115230.34,33274.0,-0.118,ON
2006-07-06,116236.86,33370.88,-0.1103,ON
2006-07-07,113965.65,33153.53,-0.1277,ON
2006-07-10,114613.82,33216.38,-0.1227,ON
2006-07-11,116131.89,33363.03,-0.1111,ON
2006-07-12,112413.02,33006.9,-0.1396,ON
2006-07-13,106928.24,32470.09,-0.1815,ON
2006-07-14,105686.45,32344.39,-0.191,ON
2006-07-17,105224.43,32297.26,-0.1946,ON
2006-07-18,106836.87,32462.23,-0.1822,ON
2006-07-19,111283.75,32912.63,-0.1482,ON
2006-07-20,108999.48,32687.43,-0.1657,ON
2006-07-21,106694.24,32457.0,-0.1833,ON
2006-07-24,112530.37,33048.79,-0.1387,ON
2006-07-25,113734.02,33166.62,-0.1294,ON
2006-07-26,114191.96,33211.14,-0.1259,ON
2006-07-27,113867.78,33179.71,-0.1284,ON
2006-07-28,117291.83,33512.28,-0.1022,ON
2006-07-31,116934.24,33478.23,-0.1049,ON
2006-08-01,115205.66,33313.26,-0.1182,ON
2006-08-02,117542.05,33538.46,-0.1003,ON
2006-08-03,118478.14,33627.5,-0.0931,ON
2006-08-04,117869.28,33569.89,-0.0978,ON
2006-08-07,117041.68,33491.32,-0.1041,ON
2006-08-08,115696.66,33363.03,-0.1144,ON
2006-08-09,114525.2,33250.43,-0.1234,ON
2006-08-10,115580.33,33352.54,-0.1153,ON
2006-08-11,114600.34,33258.28,-0.1228,ON
2006-08-14,114871.05,33284.47,-0.1207,ON
2006-08-15,118992.05,33682.49,-0.0892,ON
2006-08-16,121961.51,33962.68,-0.0665,ON
2006-08-17,122892.38,34049.08,-0.0593,ON
2006-08-18,124763.66,34221.9,-0.045,ON
2006-08-21,123159.71,34075.25,-0.0573,ON
2006-08-22,123131.42,34072.64,-0.0575,ON
2006-08-23,122109.56,33978.39,-0.0653,ON
2006-08-24,121798.89,33949.57,-0.0677,ON
2006-08-25,122249.89,33991.47,-0.0643,ON
2006-08-28,124001.52,34153.82,-0.0508,ON
2006-08-29,124429.32,34193.1,-0.0476,ON
2006-08-30,124658.1,34214.05,-0.0458,ON
2006-08-31,124600.66,34208.8,-0.0463,ON
2006-09-01,126832.64,34413.06,-0.0292,ON
2006-09-05,127556.44,34478.52,-0.0236,ON
2006-09-06,124185.2,34174.77,-0.0494,ON
2006-09-07,122472.36,34017.65,-0.0626,ON
2006-09-08,123518.82,34114.54,-0.0545,ON
2006-09-11,123888.75,34148.6,-0.0517,ON
2006-09-12,127536.77,34483.78,-0.0238,ON
2006-09-13,129076.48,34622.55,-0.012,ON
2006-09-14,129105.68,34625.16,-0.0118,ON
2006-09-15,130014.89,34706.44,-0.0048,ON
2006-09-18,130546.8,34753.77,-0.0007,ON
2006-09-19,129568.72,34666.98,-0.0082,ON
2006-09-20,131632.9,34851.07,0.0,ON
2006-09-21,129725.93,34682.77,-0.0145,ON
2006-09-22,128545.24,34577.55,-0.0235,ON
2006-09-25,131507.88,34843.19,-0.0009,ON
2006-09-26,134783.66,35132.5,0.0,ON
2006-09-27,135267.95,35174.58,0.0,ON
2006-09-28,135116.34,35161.44,-0.0011,ON
2006-09-29,134782.75,35132.5,-0.0036,ON
2006-10-02,133269.21,35001.0,-0.0148,ON
2006-10-03,134110.36,35074.63,-0.0086,ON
2006-10-04,138816.8,35484.93,0.0,ON
2006-10-05,139619.39,35553.32,0.0,ON
2006-10-06,139092.55,35508.6,-0.0038,ON
2006-10-09,139339.72,35529.64,-0.002,ON
2006-10-10,139896.92,35576.99,0.0,ON
2006-10-11,139400.43,35534.91,-0.0035,ON
2006-10-12,143021.84,35842.62,0.0,ON
2006-10-13,144123.95,35934.69,0.0,ON
2006-10-16,144788.22,35989.9,0.0,ON
2006-10-17,143423.32,35876.81,-0.0094,ON
2006-10-18,143991.09,35924.15,-0.0055,ON
2006-10-19,144686.96,35982.02,-0.0007,ON
2006-10-20,144782.0,35989.9,-0.0,ON
2006-10-23,146781.67,36155.59,0.0,ON
2006-10-24,148094.98,36263.42,0.0,ON
2006-10-25,149609.66,36387.05,0.0,ON
2006-10-26,151004.55,36500.14,0.0,ON
2006-10-27,148164.55,36271.31,-0.0188,ON
2006-10-30,147842.39,36245.03,-0.0209,ON
2006-10-31,147777.88,36239.75,-0.0214,ON
2006-11-01,144785.85,35995.17,-0.0412,ON
2006-11-02,144531.97,35974.13,-0.0429,ON
2006-11-03,143771.01,35911.0,-0.0479,ON
2006-11-06,148635.62,36316.03,-0.0157,ON
2006-11-07,150347.48,36455.44,-0.0044,ON
2006-11-08,151323.33,36534.32,0.0,ON
2006-11-09,148937.63,36342.32,-0.0158,ON
2006-11-10,149131.69,36358.11,-0.0145,ON
2006-11-13,150232.2,36447.54,-0.0072,ON
2006-11-14,153614.51,36721.07,0.0,ON
2006-11-15,154934.69,36826.26,0.0,ON
2006-11-16,156129.89,36920.96,0.0,ON
2006-11-17,156263.32,36931.47,0.0,ON
2006-11-20,156530.27,36952.51,0.0,ON
2006-11-21,156998.19,36989.33,0.0,ON
2006-11-22,157936.02,37062.98,0.0,ON
2006-11-24,156019.51,36913.06,-0.0121,ON
2006-11-27,149583.07,36405.46,-0.0529,ON
2006-11-28,151528.19,36563.26,-0.0406,ON
2006-11-29,156269.62,36944.62,-0.0106,ON
2006-11-30,156469.84,36960.4,-0.0093,ON
2006-12-01,155434.41,36878.87,-0.0158,ON
2006-12-04,158992.6,37160.28,0.0,ON
2006-12-05,161051.93,37320.72,0.0,ON
2006-12-06,160643.32,37289.16,-0.0025,ON
2006-12-07,158535.9,37126.1,-0.0156,ON
2006-12-08,159411.82,37194.47,-0.0102,ON
2006-12-11,160798.49,37302.32,-0.0016,ON
2006-12-12,160424.27,37273.38,-0.0039,ON
2006-12-13,160933.68,37312.83,-0.0007,ON
2006-12-14,165187.55,37641.59,0.0,ON
2006-12-15,165232.7,37645.02,0.0,ON
2006-12-18,163874.57,37541.88,-0.0082,ON
2006-12-19,164809.58,37613.28,-0.0026,ON
2006-12-20,164531.66,37592.14,-0.0042,ON
2006-12-21,162725.55,37454.58,-0.0152,ON
2006-12-22,159726.93,37224.52,-0.0333,ON
2006-12-26,162552.71,37444.04,-0.0162,ON
2006-12-27,165756.13,37690.0,0.0,ON
2006-12-28,164709.18,37610.65,-0.0063,ON
2006-12-29,162658.74,37454.58,-0.0187,ON
2007-01-03,161797.61,37388.49,-0.0239,ON
2007-01-04,162827.79,37467.84,-0.0177,ON
2007-01-05,158931.5,37168.98,-0.0412,ON
2007-01-08,161136.66,37340.89,-0.0279,ON
2007-01-09,160725.57,37309.13,-0.0303,ON
2007-01-10,162332.19,37433.45,-0.0207,ON
2007-01-11,164465.43,37597.42,-0.0078,ON
2007-01-12,168213.83,37883.06,0.0,ON
2007-01-16,167227.39,37809.0,-0.0059,ON
2007-01-17,167437.86,37824.87,-0.0046,ON
2007-01-18,165752.05,37697.92,-0.0146,ON
2007-01-19,166728.87,37771.98,-0.0088,ON
2007-01-22,165187.97,37655.61,-0.018,ON
2007-01-23,166649.7,37766.68,-0.0093,ON
2007-01-24,170675.87,38070.83,0.0,ON
2007-01-25,164664.62,37623.87,-0.0352,ON
2007-01-26,164213.13,37589.48,-0.0379,ON
2007-01-29,163935.85,37568.33,-0.0395,ON
2007-01-30,166498.03,37764.05,-0.0245,ON
2007-01-31,169856.11,38017.93,-0.0048,ON
2007-02-01,172904.78,38245.39,0.0,ON
2007-02-02,173622.1,38298.28,0.0,ON
2007-02-05,173765.97,38308.86,0.0,ON
2007-02-06,173909.84,38319.43,0.0,ON
2007-02-07,175062.22,38404.07,0.0,ON
2007-02-08,174374.97,38353.81,-0.0039,ON
2007-02-09,170479.13,38068.18,-0.0262,ON
2007-02-12,168738.32,37938.61,-0.0361,ON
2007-02-13,173007.97,38258.6,-0.0117,ON
2007-02-14,176416.74,38509.87,0.0,ON
2007-02-15,177107.01,38560.09,0.0,ON
2007-02-16,176851.99,38541.59,-0.0014,ON
2007-02-20,177980.52,38623.57,0.0,ON
2007-02-21,177761.32,38607.71,-0.0012,ON
2007-02-22,177359.56,38578.63,-0.0035,ON
2007-02-23,175280.14,38427.86,-0.0152,ON
2007-02-26,174809.79,38393.48,-0.0178,ON
2007-02-27,154326.82,36893.93,-0.1329,ON
2007-02-28,159072.82,37272.12,-0.1062,ON
2007-03-01,157650.57,37161.04,-0.1142,ON
2007-03-02,151457.21,36674.41,-0.149,ON
2007-03-05,147132.16,36325.32,-0.1733,ON
2007-03-06,154684.25,36946.83,-0.1309,ON
2007-03-07,154219.01,36909.79,-0.1335,ON
2007-03-08,158131.04,37221.88,-0.1115,ON
2007-03-09,158265.94,37232.47,-0.1108,ON
2007-03-12,158974.1,37288.0,-0.1068,ON
2007-03-13,149705.46,36563.33,-0.1589,ON
2007-03-14,153051.43,36835.73,-0.1401,ON
2007-03-15,153677.84,36885.99,-0.1365,ON
2007-03-16,152386.94,36782.71,-0.1438,ON
2007-03-19,157897.92,37226.11,-0.1128,ON
2007-03-20,160499.62,37430.57,-0.0982,ON
2007-03-21,168423.85,38046.58,-0.0537,ON
2007-03-22,168036.24,38017.4,-0.0559,ON
2007-03-23,168775.45,38073.14,-0.0517,ON
2007-03-26,168104.34,38022.68,-0.0555,ON
2007-03-27,166907.13,37932.42,-0.0622,ON
2007-03-28,163262.03,37656.28,-0.0827,ON
2007-03-29,163780.03,37696.11,-0.0798,ON
2007-03-30,163883.87,37704.07,-0.0792,ON
2007-04-02,164437.76,37746.55,-0.0761,ON
2007-04-03,169746.95,38152.79,-0.0463,ON
2007-04-04,170314.14,38195.28,-0.0431,ON
2007-04-05,171699.28,38298.83,-0.0353,ON
2007-04-09,172413.42,38351.93,-0.0313,ON
2007-04-10,173022.37,38397.08,-0.0279,ON
2007-04-11,170904.33,38240.4,-0.0398,ON
2007-04-12,173182.82,38410.34,-0.027,ON
2007-04-13,175553.45,38585.6,-0.0136,ON
2007-04-16,180554.81,38952.03,0.0,ON
2007-04-17,181994.67,39055.57,0.0,ON
2007-04-18,182662.82,39103.36,0.0,ON
2007-04-19,182513.94,39092.74,-0.0008,ON
2007-04-20,187683.25,39461.81,0.0,ON
2007-04-23,185561.73,39313.12,-0.0113,ON
2007-04-24,185787.47,39329.06,-0.0101,ON
2007-04-25,190904.86,39690.16,0.0,ON
2007-04-26,191556.17,39735.3,0.0,ON
